Gene	# disorder	gene size	disorder / size
>T04B2.7_gene=WBGene00011425	180	368	0.489130434782609
>T04B2.8_gene=WBGene00044018	0	112	0
>T04B8.1_gene=WBGene00020203	14	289	0.0484429065743945
>T04B8.3a_gene=WBGene00020205	19	292	0.0650684931506849
>T04B8.3b_gene=WBGene00020205	19	172	0.11046511627907
>T04B8.5a_gene=WBGene00020207	58	953	0.0608604407135362
>T04B8.5b_gene=WBGene00020207	59	940	0.0627659574468085
>T04B8.5d_gene=WBGene00020207	6	881	0.00681044267877412
>T04C4.1a_gene=WBGene00020208	359	956	0.375523012552301
>T04C4.1b_gene=WBGene00020208	310	894	0.34675615212528
>T04C4.1c_gene=WBGene00020208	85	117	0.726495726495726
>T04C4.3_gene=WBGene00235277	23	40	0.575
>T04C9.1a_gene=WBGene00020209	138	882	0.156462585034014
>T04C9.1b_gene=WBGene00020209	90	864	0.104166666666667
>T04C9.1c_gene=WBGene00020209	79	476	0.165966386554622
>T04C9.2_gene=WBGene00020210	1	117	0.00854700854700855
>T04C9.3_gene=WBGene00020211	41	73	0.561643835616438
>T04C9.4a_gene=WBGene00003375	5	96	0.0520833333333333
>T04C9.4b_gene=WBGene00003375	15	114	0.131578947368421
>T04C9.4c_gene=WBGene00003375	14	116	0.120689655172414
>T04C9.4d_gene=WBGene00003375	10	107	0.0934579439252336
>T04C9.6a_gene=WBGene00001489	230	574	0.400696864111498
>T04C9.6b_gene=WBGene00001489	251	590	0.425423728813559
>T04C10.1_gene=WBGene00003149	534	883	0.60475651189128
>T04C10.2a_gene=WBGene00001329	324	468	0.692307692307692
>T04C10.2b_gene=WBGene00001329	326	470	0.693617021276596
>T04C10.3_gene=WBGene00011426	0	374	0
>T04C10.4_gene=WBGene00000221	167	209	0.799043062200957
>T04C10.11_gene=WBGene00303075	0	54	0
>T04C12.1_gene=WBGene00011427	11	101	0.108910891089109
>T04C12.2a_gene=WBGene00005296	0	367	0
>T04C12.2b_gene=WBGene00005296	0	331	0
>T04C12.3_gene=WBGene00011428	2	77	0.025974025974026
>T04C12.4_gene=WBGene00000065	10	377	0.026525198938992
>T04C12.5_gene=WBGene00000064	10	377	0.026525198938992
>T04C12.6_gene=WBGene00000063	10	377	0.026525198938992
>T04C12.7_gene=WBGene00011429	1	203	0.00492610837438424
>T04C12.8_gene=WBGene00011430	0	78	0
>T04C12.9_gene=WBGene00050889	0	131	0
>T04C12.11_gene=WBGene00077693	26	107	0.242990654205607
>T04C12.33_gene=WBGene00271444	0	186	0
>T04D1.2_gene=WBGene00020212	0	382	0
>T04D1.3a_gene=WBGene00006791	237	378	0.626984126984127
>T04D1.3b_gene=WBGene00006791	52	103	0.504854368932039
>T04D1.3c_gene=WBGene00006791	236	380	0.621052631578947
>T04D1.3d_gene=WBGene00006791	235	382	0.615183246073298
>T04D1.4_gene=WBGene00007053	1555	2968	0.523921832884097
>T04D3.1_gene=WBGene00011431	30	455	0.0659340659340659
>T04D3.2_gene=WBGene00011432	93	545	0.170642201834862
>T04D3.3a_gene=WBGene00011433	168	665	0.252631578947368
>T04D3.3b_gene=WBGene00011433	72	534	0.134831460674157
>T04D3.4a_gene=WBGene00001555	76	689	0.110304789550073
>T04D3.4b_gene=WBGene00001555	75	251	0.298804780876494
>T04D3.4c_gene=WBGene00001555	83	139	0.597122302158273
>T04D3.5_gene=WBGene00011434	17	301	0.0564784053156146
>T04D3.8_gene=WBGene00011435	19	90	0.211111111111111
>T04F3.1a_gene=WBGene00011436	2422	3461	0.699797746316094
>T04F3.1b_gene=WBGene00011436	2388	3394	0.703594578668238
>T04F3.2_gene=WBGene00011437	24	261	0.0919540229885057
>T04F3.3_gene=WBGene00011438	0	365	0
>T04F3.4_gene=WBGene00011439	24	128	0.1875
>T04F3.5_gene=WBGene00077538	72	248	0.290322580645161
>T04F8.1_gene=WBGene00011440	0	325	0
>T04F8.2_gene=WBGene00011441	0	503	0
>T04F8.3_gene=WBGene00011442	0	112	0
>T04F8.4_gene=WBGene00011443	2	380	0.00526315789473684
>T04F8.6_gene=WBGene00011444	189	795	0.237735849056604
>T04F8.7a_gene=WBGene00011445	157	309	0.508090614886731
>T04F8.7b_gene=WBGene00011445	59	116	0.508620689655172
>T04F8.8_gene=WBGene00011446	138	166	0.831325301204819
>T04F8.9_gene=WBGene00011447	145	288	0.503472222222222
>T04G9.1a_gene=WBGene00020214	795	1611	0.493482309124767
>T04G9.1b_gene=WBGene00020214	789	1599	0.49343339587242
>T04G9.2_gene=WBGene00003534	118	572	0.206293706293706
>T04G9.3_gene=WBGene00002071	37	348	0.10632183908046
>T04G9.4_gene=WBGene00020215	13	298	0.0436241610738255
>T04G9.5_gene=WBGene00020216	0	189	0
>T04G9.6a_gene=WBGene00020217	154	484	0.318181818181818
>T04G9.6b_gene=WBGene00020217	158	483	0.32712215320911
>T04G9.7_gene=WBGene00020218	59	132	0.446969696969697
>T04H1.2_gene=WBGene00011449	56	589	0.0950764006791171
>T04H1.3_gene=WBGene00011450	0	145	0
>T04H1.4a_gene=WBGene00004296	234	1299	0.18013856812933
>T04H1.4b_gene=WBGene00004296	231	1313	0.175932977913176
>T04H1.5_gene=WBGene00011451	163	290	0.562068965517241
>T04H1.6_gene=WBGene00003075	50	369	0.13550135501355
>T04H1.7_gene=WBGene00011452	0	513	0
>T04H1.8_gene=WBGene00011453	1	525	0.0019047619047619
>T04H1.9_gene=WBGene00006539	23	427	0.053864168618267
>T04H1.12_gene=WBGene00303013	0	121	0
>T04H1.13_gene=WBGene00303076	10	10	1
>T05A1.1a_gene=WBGene00003808	2	431	0.00464037122969838
>T05A1.1b_gene=WBGene00003808	2	388	0.00515463917525773
>T05A1.1c_gene=WBGene00003808	2	413	0.00484261501210654
>T05A1.2_gene=WBGene00000696	220	301	0.730897009966777
>T05A1.3a_gene=WBGene00011454	29	748	0.0387700534759358
>T05A1.3b_gene=WBGene00011454	29	332	0.0873493975903614
>T05A1.5a_gene=WBGene00011456	0	360	0
>T05A1.5b_gene=WBGene00011456	0	344	0
>T05A6.1_gene=WBGene00000516	114	185	0.616216216216216
>T05A6.2a_gene=WBGene00000517	173	259	0.667953667953668
>T05A6.2b_gene=WBGene00000517	176	260	0.676923076923077
>T05A6.2c_gene=WBGene00000517	65	176	0.369318181818182
>T05A6.4_gene=WBGene00011458	0	521	0
>T05A6.6_gene=WBGene00005809	3	378	0.00793650793650794
>T05A7.1_gene=WBGene00020219	6	219	0.0273972602739726
>T05A7.2_gene=WBGene00020220	0	242	0
>T05A7.3_gene=WBGene00020221	4	156	0.0256410256410256
>T05A7.4_gene=WBGene00001976	138	138	1
>T05A7.5_gene=WBGene00020222	5	393	0.0127226463104326
>T05A7.6_gene=WBGene00020223	117	759	0.154150197628458
>T05A7.7_gene=WBGene00020224	0	257	0
>T05A7.8_gene=WBGene00020225	0	364	0
>T05A7.10_gene=WBGene00043986	2	379	0.00527704485488127
>T05A7.11_gene=WBGene00044383	0	464	0
>T05A7.12_gene=WBGene00271414	1	261	0.00383141762452107
>T05A7.13_gene=WBGene00271415	0	370	0
>T05A8.1_gene=WBGene00020227	55	201	0.27363184079602
>T05A8.2_gene=WBGene00020228	32	230	0.139130434782609
>T05A8.3_gene=WBGene00020229	0	77	0
>T05A8.4_gene=WBGene00020230	38	737	0.0515603799185889
>T05A8.5_gene=WBGene00020231	36	379	0.0949868073878628
>T05A8.6_gene=WBGene00020232	48	206	0.233009708737864
>T05A8.7_gene=WBGene00020233	2	428	0.00467289719626168
>T05A8.8_gene=WBGene00044367	55	150	0.366666666666667
>T05A8.11_gene=WBGene00303077	0	18	0
>T05A10.1a_gene=WBGene00004862	912	2067	0.44121915820029
>T05A10.1b_gene=WBGene00004862	445	726	0.612947658402204
>T05A10.1c_gene=WBGene00004862	754	1693	0.445363260484347
>T05A10.1d_gene=WBGene00004862	1083	2243	0.482835488185466
>T05A10.1e_gene=WBGene00004862	1062	2210	0.480542986425339
>T05A10.1f_gene=WBGene00004862	1022	2157	0.473806212331943
>T05A10.1g_gene=WBGene00004862	932	2036	0.457760314341847
>T05A10.1h_gene=WBGene00004862	244	538	0.453531598513011
>T05A10.1i_gene=WBGene00004862	832	1928	0.431535269709544
>T05A10.1j_gene=WBGene00004862	714	1510	0.472847682119205
>T05A10.1m_gene=WBGene00004862	949	2057	0.461351482741857
>T05A10.2_gene=WBGene00000525	0	195	0
>T05A10.3_gene=WBGene00011460	174	407	0.427518427518428
>T05A10.5a_gene=WBGene00011462	4	474	0.00843881856540084
>T05A10.5b_gene=WBGene00011462	10	508	0.0196850393700787
>T05A10.5c_gene=WBGene00011462	3	378	0.00793650793650794
>T05A10.6_gene=WBGene00011463	1	159	0.00628930817610063
>T05A12.1_gene=WBGene00005910	0	298	0
>T05A12.2a_gene=WBGene00006608	30	672	0.0446428571428571
>T05A12.2b_gene=WBGene00006608	9	586	0.015358361774744
>T05A12.2c_gene=WBGene00006608	9	539	0.0166975881261596
>T05A12.3_gene=WBGene00020234	616	656	0.939024390243902
>T05A12.4_gene=WBGene00020235	153	1623	0.0942698706099815
>T05B4.1_gene=WBGene00020236	0	372	0
>T05B4.2_gene=WBGene00003647	0	375	0
>T05B4.3_gene=WBGene00020237	0	249	0
>T05B4.6_gene=WBGene00005880	1	373	0.00268096514745308
>T05B4.7_gene=WBGene00005881	8	349	0.0229226361031519
>T05B4.8_gene=WBGene00020239	0	251	0
>T05B4.9_gene=WBGene00020240	0	251	0
>T05B4.10_gene=WBGene00020241	0	251	0
>T05B4.11_gene=WBGene00020242	0	250	0
>T05B4.12_gene=WBGene00020243	0	245	0
>T05B4.13_gene=WBGene00020244	0	251	0
>T05B4.14_gene=WBGene00194894	0	189	0
>T05B9.1_gene=WBGene00011464	99	263	0.376425855513308
>T05B9.2a_gene=WBGene00011465	13	178	0.0730337078651685
>T05B9.2b_gene=WBGene00011465	13	248	0.0524193548387097
>T05B9.2c_gene=WBGene00011465	13	247	0.0526315789473684
>T05B9.2d_gene=WBGene00011465	13	177	0.0734463276836158
>T05B11.1_gene=WBGene00020245	34	336	0.101190476190476
>T05B11.2_gene=WBGene00005660	0	389	0
>T05B11.3_gene=WBGene00020246	162	227	0.713656387665198
>T05B11.4_gene=WBGene00020247	2	457	0.00437636761487965
>T05B11.6_gene=WBGene00005661	0	386	0
>T05B11.7_gene=WBGene00044342	108	284	0.380281690140845
>T05C1.1_gene=WBGene00020248	142	284	0.5
>T05C1.2a_gene=WBGene00020249	78	78	1
>T05C1.2b_gene=WBGene00020249	44	44	1
>T05C1.3_gene=WBGene00020250	44	234	0.188034188034188
>T05C1.4a_gene=WBGene00020251	399	1186	0.336424957841484
>T05C1.4b_gene=WBGene00020251	379	1164	0.325601374570447
>T05C1.4c_gene=WBGene00020251	94	241	0.390041493775934
>T05C1.5_gene=WBGene00020252	0	110	0
>T05C3.2_gene=WBGene00020254	76	1794	0.0423634336677815
>T05C3.4_gene=WBGene00001727	222	446	0.497757847533632
>T05C3.5_gene=WBGene00001037	120	440	0.272727272727273
>T05C3.6a_gene=WBGene00020256	11	505	0.0217821782178218
>T05C3.6b_gene=WBGene00020256	0	153	0
>T05C3.7_gene=WBGene00005223	0	331	0
>T05C3.8_gene=WBGene00005222	0	317	0
>T05C7.4_gene=WBGene00235257	1	58	0.0172413793103448
>T05C7.5_gene=WBGene00235258	0	52	0
>T05C7.7_gene=WBGene00235260	16	39	0.41025641025641
>T05C7.8_gene=WBGene00235261	0	54	0
>T05C7.9_gene=WBGene00235262	0	35	0
>T05C12.1_gene=WBGene00011466	42	326	0.128834355828221
>T05C12.2_gene=WBGene00000053	0	501	0
>T05C12.3_gene=WBGene00011467	36	310	0.116129032258065
>T05C12.4_gene=WBGene00011468	151	631	0.239302694136292
>T05C12.5_gene=WBGene00011469	10	149	0.0671140939597315
>T05C12.6a_gene=WBGene00003241	319	673	0.473997028231798
>T05C12.6b_gene=WBGene00003241	271	667	0.406296851574213
>T05C12.6c_gene=WBGene00003241	278	626	0.44408945686901
>T05C12.7_gene=WBGene00000377	6	550	0.0109090909090909
>T05C12.8_gene=WBGene00011471	212	371	0.571428571428571
>T05C12.9_gene=WBGene00011472	6	295	0.0203389830508475
>T05C12.10_gene=WBGene00004264	741	1170	0.633333333333333
>T05C12.11a_gene=WBGene00011473	11	288	0.0381944444444444
>T05C12.11b_gene=WBGene00011473	11	294	0.0374149659863946
>T05C12.15_gene=WBGene00219289	0	51	0
>T05D4.1_gene=WBGene00011474	19	366	0.0519125683060109
>T05D4.2_gene=WBGene00011475	0	315	0
>T05D4.3_gene=WBGene00011476	135	487	0.277207392197125
>T05D4.4a_gene=WBGene00003887	377	652	0.578220858895706
>T05D4.4b_gene=WBGene00003887	352	562	0.626334519572954
>T05D4.5_gene=WBGene00011478	215	483	0.445134575569358
>T05E7.1_gene=WBGene00020258	1	475	0.00210526315789474
>T05E7.2_gene=WBGene00000632	155	155	1
>T05E7.3_gene=WBGene00020259	2	998	0.00200400801603206
>T05E7.4_gene=WBGene00020260	9	206	0.0436893203883495
>T05E7.5_gene=WBGene00020261	82	319	0.25705329153605
>T05E8.2_gene=WBGene00001859	53	152	0.348684210526316
>T05E8.3_gene=WBGene00020263	155	857	0.180863477246208
>T05E11.1_gene=WBGene00004474	9	211	0.042654028436019
>T05E11.2a_gene=WBGene00011479	0	221	0
>T05E11.2b_gene=WBGene00011479	11	273	0.0402930402930403
>T05E11.3a_gene=WBGene00011480	103	761	0.135348226018397
>T05E11.3b_gene=WBGene00011480	86	689	0.124818577648766
>T05E11.4a_gene=WBGene00004985	63	426	0.147887323943662
>T05E11.4b_gene=WBGene00004985	39	379	0.102902374670185
>T05E11.5_gene=WBGene00011481	19	469	0.0405117270788913
>T05E11.6_gene=WBGene00011482	3	320	0.009375
>T05E11.8_gene=WBGene00011484	122	203	0.600985221674877
>T05E12.1_gene=WBGene00006176	1	344	0.00290697674418605
>T05E12.2_gene=WBGene00011485	0	304	0
>T05E12.3_gene=WBGene00011486	0	262	0
>T05E12.4_gene=WBGene00005767	0	346	0
>T05E12.6a_gene=WBGene00011487	19	488	0.0389344262295082
>T05E12.6b_gene=WBGene00011487	2	133	0.0150375939849624
>T05E12.7a_gene=WBGene00005444	0	306	0
>T05E12.7c_gene=WBGene00005444	0	113	0
>T05E12.8_gene=WBGene00045382	0	72	0
>T05E12.9_gene=WBGene00045500	9	309	0.029126213592233
>T05F1.1a_gene=WBGene00011488	32	558	0.0573476702508961
>T05F1.1b_gene=WBGene00011488	27	564	0.0478723404255319
>T05F1.2_gene=WBGene00011489	87	580	0.15
>T05F1.3_gene=WBGene00004488	27	147	0.183673469387755
>T05F1.4_gene=WBGene00011490	175	204	0.857843137254902
>T05F1.5_gene=WBGene00011491	140	367	0.381471389645777
>T05F1.6_gene=WBGene00002027	811	1166	0.695540308747856
>T05F1.7_gene=WBGene00011492	192	454	0.422907488986784
>T05F1.8_gene=WBGene00011493	58	394	0.147208121827411
>T05F1.9_gene=WBGene00011494	6	360	0.0166666666666667
>T05F1.10_gene=WBGene00000968	0	306	0
>T05F1.11_gene=WBGene00011495	142	677	0.209748892171344
>T05F1.13_gene=WBGene00011497	0	350	0
>T05F1.15_gene=WBGene00194656	38	73	0.520547945205479
>T05G5.1a_gene=WBGene00011498	307	412	0.745145631067961
>T05G5.1b_gene=WBGene00011498	145	180	0.805555555555556
>T05G5.2_gene=WBGene00001951	24	206	0.116504854368932
>T05G5.3_gene=WBGene00000405	5	333	0.015015015015015
>T05G5.4_gene=WBGene00011499	2	147	0.0136054421768707
>T05G5.5a_gene=WBGene00011500	0	238	0
>T05G5.5b_gene=WBGene00011500	0	228	0
>T05G5.5c_gene=WBGene00011500	0	84	0
>T05G5.5d_gene=WBGene00011500	0	247	0
>T05G5.6_gene=WBGene00001155	15	289	0.0519031141868512
>T05G5.7a_gene=WBGene00011501	0	227	0
>T05G5.7b_gene=WBGene00011501	0	196	0
>T05G5.8a_gene=WBGene00011502	29	799	0.0362953692115144
>T05G5.8b_gene=WBGene00011502	10	575	0.0173913043478261
>T05G5.9a_gene=WBGene00011503	310	661	0.468986384266263
>T05G5.9b_gene=WBGene00011503	310	659	0.47040971168437
>T05G5.10a_gene=WBGene00002064	44	196	0.224489795918367
>T05G5.10b_gene=WBGene00002064	29	162	0.179012345679012
>T05G5.10c_gene=WBGene00002064	12	67	0.17910447761194
>T05G5.12_gene=WBGene00000932	49	93	0.526881720430108
>T05G11.1a_gene=WBGene00011505	92	505	0.182178217821782
>T05G11.1b_gene=WBGene00011505	92	470	0.195744680851064
>T05G11.2_gene=WBGene00011506	0	285	0
>T05G11.3_gene=WBGene00005773	0	355	0
>T05G11.6_gene=WBGene00005802	3	345	0.00869565217391304
>T05G11.7_gene=WBGene00005800	0	342	0
>T05H4.1_gene=WBGene00020264	3	373	0.00804289544235925
>T05H4.2_gene=WBGene00020265	18	406	0.0443349753694581
>T05H4.3_gene=WBGene00020266	70	1151	0.0608166811468288
>T05H4.4_gene=WBGene00020267	1	304	0.00328947368421053
>T05H4.5_gene=WBGene00020268	1	310	0.0032258064516129
>T05H4.6a_gene=WBGene00020269	14	594	0.0235690235690236
>T05H4.6b_gene=WBGene00020269	17	444	0.0382882882882883
>T05H4.7_gene=WBGene00020270	42	512	0.08203125
>T05H4.10_gene=WBGene00020273	4	477	0.00838574423480084
>T05H4.11a_gene=WBGene00020274	13	211	0.0616113744075829
>T05H4.11b_gene=WBGene00020274	11	199	0.0552763819095477
>T05H4.12_gene=WBGene00020275	21	130	0.161538461538462
>T05H4.13a_gene=WBGene00000110	0	494	0
>T05H4.13b_gene=WBGene00000110	0	494	0
>T05H4.13c_gene=WBGene00000110	0	495	0
>T05H4.13d_gene=WBGene00000110	1	496	0.00201612903225806
>T05H4.14_gene=WBGene00001513	175	621	0.281803542673108
>T05H4.15a_gene=WBGene00020276	12	410	0.0292682926829268
>T05H4.15b_gene=WBGene00020276	0	194	0
>T05H4.15c_gene=WBGene00020276	12	350	0.0342857142857143
>T05H10.1_gene=WBGene00011507	288	1327	0.217030896759608
>T05H10.2_gene=WBGene00000151	120	397	0.302267002518892
>T05H10.3_gene=WBGene00011508	0	159	0
>T05H10.4a_gene=WBGene00011509	227	437	0.519450800915332
>T05H10.4b_gene=WBGene00011509	210	411	0.510948905109489
>T05H10.5a_gene=WBGene00006734	15	981	0.0152905198776758
>T05H10.5b_gene=WBGene00006734	15	985	0.0152284263959391
>T05H10.5c_gene=WBGene00006734	15	980	0.0153061224489796
>T05H10.6a_gene=WBGene00011510	25	398	0.0628140703517588
>T05H10.6b_gene=WBGene00011510	25	415	0.0602409638554217
>T05H10.7a_gene=WBGene00011511	128	797	0.16060225846926
>T05H10.7b_gene=WBGene00011511	114	720	0.158333333333333
>T05H10.8_gene=WBGene00011512	0	378	0
>T06A1.1_gene=WBGene00020277	9	474	0.0189873417721519
>T06A1.4a_gene=WBGene00020279	5	190	0.0263157894736842
>T06A1.4b_gene=WBGene00020279	0	132	0
>T06A1.4c_gene=WBGene00020279	30	192	0.15625
>T06A1.5_gene=WBGene00020280	36	477	0.0754716981132075
>T06A1.7a_gene=WBGene00044518	16	42	0.380952380952381
>T06A1.7b_gene=WBGene00044518	7	33	0.212121212121212
>T06A4.1a_gene=WBGene00020281	120	427	0.281030444964871
>T06A4.1b_gene=WBGene00020281	121	607	0.199341021416804
>T06A4.2_gene=WBGene00020282	135	168	0.803571428571429
>T06A4.3a_gene=WBGene00020283	11	506	0.0217391304347826
>T06A4.3b_gene=WBGene00020283	13	456	0.0285087719298246
>T06A10.1a_gene=WBGene00020284	375	974	0.385010266940452
>T06A10.1b_gene=WBGene00020284	106	147	0.72108843537415
>T06A10.1c_gene=WBGene00020284	372	729	0.510288065843621
>T06A10.2_gene=WBGene00020285	51	51	1
>T06A10.3a_gene=WBGene00020286	44	170	0.258823529411765
>T06A10.3b_gene=WBGene00020286	30	140	0.214285714285714
>T06A10.3c_gene=WBGene00020286	34	109	0.311926605504587
>T06A10.4a_gene=WBGene00020287	74	248	0.298387096774194
>T06A10.4b_gene=WBGene00020287	75	173	0.433526011560694
>T06A10.106_gene=WBGene00219547	0	63	0
>T06A10.107_gene=WBGene00235300	26	95	0.273684210526316
>T06C10.2_gene=WBGene00020288	3	330	0.00909090909090909
>T06C10.3_gene=WBGene00020289	117	558	0.209677419354839
>T06C10.4_gene=WBGene00001453	2	68	0.0294117647058824
>T06C10.6_gene=WBGene00002208	75	434	0.172811059907834
>T06C12.1_gene=WBGene00006124	0	348	0
>T06C12.2_gene=WBGene00006122	0	347	0
>T06C12.3_gene=WBGene00006121	0	347	0
>T06C12.4_gene=WBGene00011513	0	373	0
>T06C12.6_gene=WBGene00003692	31	415	0.0746987951807229
>T06C12.7_gene=WBGene00003674	23	417	0.0551558752997602
>T06C12.8a_gene=WBGene00011515	2	531	0.00376647834274953
>T06C12.8b_gene=WBGene00011515	1	559	0.00178890876565295
>T06C12.9_gene=WBGene00011516	0	92	0
>T06C12.10_gene=WBGene00011517	0	467	0
>T06C12.11_gene=WBGene00011518	0	322	0
>T06C12.12_gene=WBGene00011519	0	113	0
>T06C12.13a_gene=WBGene00011520	30	415	0.072289156626506
>T06C12.13b_gene=WBGene00011520	31	410	0.075609756097561
>T06C12.14_gene=WBGene00011521	1	246	0.0040650406504065
>T06D4.1a_gene=WBGene00020290	153	442	0.346153846153846
>T06D4.1b_gene=WBGene00020290	61	321	0.190031152647975
>T06D4.2_gene=WBGene00020291	30	170	0.176470588235294
>T06D4.4_gene=WBGene00020293	178	835	0.213173652694611
>T06D4.6_gene=WBGene00206385	0	112	0
>T06D8.1a_gene=WBGene00011522	2611	3533	0.739031984149448
>T06D8.1b_gene=WBGene00011522	2558	3345	0.764723467862481
>T06D8.1c_gene=WBGene00011522	2635	3422	0.770017533606078
>T06D8.1d_gene=WBGene00011522	2534	3456	0.733217592592593
>T06D8.1e_gene=WBGene00011522	2673	3333	0.801980198019802
>T06D8.1f_gene=WBGene00011522	2649	3444	0.769163763066202
>T06D8.1g_gene=WBGene00011522	2596	3256	0.797297297297297
>T06D8.1h_gene=WBGene00011522	2572	3367	0.763884763884764
>T06D8.1i_gene=WBGene00011522	2633	3417	0.770558969856599
>T06D8.1j_gene=WBGene00011522	2609	3528	0.739512471655329
>T06D8.1k_gene=WBGene00011522	2556	3340	0.765269461077844
>T06D8.1l_gene=WBGene00011522	2532	3451	0.733700376702405
>T06D8.2_gene=WBGene00011523	224	690	0.32463768115942
>T06D8.3_gene=WBGene00011524	38	397	0.0957178841309824
>T06D8.5_gene=WBGene00011526	0	396	0
>T06D8.6_gene=WBGene00011527	116	281	0.412811387900356
>T06D8.7_gene=WBGene00011528	0	139	0
>T06D8.8_gene=WBGene00004465	0	388	0
>T06D8.9_gene=WBGene00011529	117	317	0.369085173501577
>T06D8.10_gene=WBGene00011530	66	1491	0.0442655935613682
>T06D10.1_gene=WBGene00011531	18	172	0.104651162790698
>T06D10.2_gene=WBGene00011532	360	480	0.75
>T06D10.3_gene=WBGene00077558	11	55	0.2
>T06D10.8_gene=WBGene00303078	22	66	0.333333333333333
>T06E4.1_gene=WBGene00001830	519	1296	0.400462962962963
>T06E4.3a_gene=WBGene00000226	4	2532	0.00157977883096367
>T06E4.3c_gene=WBGene00000226	2	1058	0.00189035916824197
>T06E4.4_gene=WBGene00000720	221	291	0.759450171821306
>T06E4.5_gene=WBGene00011533	19	291	0.0652920962199313
>T06E4.6_gene=WBGene00000719	220	291	0.756013745704467
>T06E4.7_gene=WBGene00011534	12	369	0.032520325203252
>T06E4.8_gene=WBGene00011535	0	200	0
>T06E4.9_gene=WBGene00011536	0	184	0
>T06E4.10_gene=WBGene00011537	1	181	0.00552486187845304
>T06E4.11_gene=WBGene00004146	410	470	0.872340425531915
>T06E4.12_gene=WBGene00044011	1	223	0.00448430493273543
>T06E4.14_gene=WBGene00077691	1	220	0.00454545454545455
>T06E4.21_gene=WBGene00235328	0	57	0
>T06E6.1_gene=WBGene00011538	108	432	0.25
>T06E6.2a_gene=WBGene00000868	76	386	0.196891191709845
>T06E6.2b_gene=WBGene00000868	75	385	0.194805194805195
>T06E6.3_gene=WBGene00005931	0	273	0
>T06E6.4_gene=WBGene00005519	0	344	0
>T06E6.5_gene=WBGene00011539	0	621	0
>T06E6.6_gene=WBGene00005463	0	330	0
>T06E6.7_gene=WBGene00005464	0	335	0
>T06E6.8_gene=WBGene00005470	0	334	0
>T06E6.9_gene=WBGene00005471	0	335	0
>T06E6.10_gene=WBGene00011540	1	250	0.004
>T06E6.11_gene=WBGene00011541	0	280	0
>T06E6.13_gene=WBGene00011542	0	445	0
>T06E6.15_gene=WBGene00044759	0	262	0
>T06E8.1a_gene=WBGene00011543	18	283	0.0636042402826855
>T06E8.1b_gene=WBGene00011543	18	134	0.134328358208955
>T06E8.2_gene=WBGene00011544	13	70	0.185714285714286
>T06E8.8_gene=WBGene00303063	14	14	1
>T06F4.1a_gene=WBGene00020294	105	178	0.589887640449438
>T06F4.1b_gene=WBGene00020294	106	185	0.572972972972973
>T06F4.1c_gene=WBGene00020294	96	169	0.568047337278107
>T06F4.1d_gene=WBGene00020294	97	176	0.551136363636364
>T06F4.1e_gene=WBGene00020294	96	160	0.6
>T06F4.2a_gene=WBGene00000531	208	1051	0.19790675547098
>T06F4.2b_gene=WBGene00000531	237	1086	0.218232044198895
>T06G6.1_gene=WBGene00005049	0	341	0
>T06G6.2_gene=WBGene00005050	0	340	0
>T06G6.3a_gene=WBGene00011545	138	512	0.26953125
>T06G6.3b_gene=WBGene00011545	135	484	0.278925619834711
>T06G6.4_gene=WBGene00011546	136	324	0.419753086419753
>T06G6.5a_gene=WBGene00011547	30	204	0.147058823529412
>T06G6.6a_gene=WBGene00011548	59	248	0.237903225806452
>T06G6.6b_gene=WBGene00011548	59	221	0.266968325791855
>T06G6.7_gene=WBGene00005835	0	380	0
>T06G6.9_gene=WBGene00006889	1	186	0.00537634408602151
>T06G6.12_gene=WBGene00011551	0	110	0
>T06H11.1a_gene=WBGene00006792	40	592	0.0675675675675676
>T06H11.1b_gene=WBGene00006792	42	554	0.075812274368231
>T06H11.1c_gene=WBGene00006792	16	529	0.0302457466918715
>T06H11.1d_gene=WBGene00006792	78	577	0.135181975736568
>T06H11.1e_gene=WBGene00006792	15	502	0.0298804780876494
>T06H11.1f_gene=WBGene00006792	95	617	0.153970826580227
>T06H11.1g_gene=WBGene00006792	39	512	0.076171875
>T06H11.4_gene=WBGene00003384	30	436	0.0688073394495413
>T07A5.1_gene=WBGene00011554	0	380	0
>T07A5.2_gene=WBGene00006785	22	302	0.0728476821192053
>T07A5.3_gene=WBGene00011556	39	545	0.0715596330275229
>T07A5.5_gene=WBGene00011558	0	36	0
>T07A5.6a_gene=WBGene00006802	104	109	0.954128440366973
>T07A5.6b_gene=WBGene00006802	118	123	0.959349593495935
>T07A5.6c_gene=WBGene00006802	57	177	0.322033898305085
>T07A5.7_gene=WBGene00045475	197	421	0.467933491686461
>T07A9.2_gene=WBGene00001338	5	482	0.0103734439834025
>T07A9.3_gene=WBGene00002187	4	391	0.010230179028133
>T07A9.5a_gene=WBGene00001332	72	449	0.160356347438753
>T07A9.5b_gene=WBGene00001332	195	583	0.334476843910806
>T07A9.5c_gene=WBGene00001332	6	243	0.0246913580246914
>T07A9.5d_gene=WBGene00001332	129	377	0.342175066312997
>T07A9.6_gene=WBGene00000913	307	963	0.318795430944964
>T07A9.7_gene=WBGene00001666	6	360	0.0166666666666667
>T07A9.8_gene=WBGene00020296	130	344	0.377906976744186
>T07A9.9_gene=WBGene00020297	181	682	0.265395894428152
>T07A9.10_gene=WBGene00020298	38	563	0.0674955595026643
>T07A9.11_gene=WBGene00004493	34	132	0.257575757575758
